episode,total_reward,steps,success,epsilon,collected_key,solved_puzzles,opened_door,moving_avg_reward,moving_success_rate
3003,259,22,1,0.03,1,3,1,262.07,1.0
3004,265,21,1,0.03,1,3,1,262.07,1.0
3005,265,21,1,0.03,1,3,1,262.21,1.0
3006,265,21,1,0.03,1,3,1,262.33,1.0
3007,257,24,1,0.03,1,3,1,262.33,1.0
3008,265,21,1,0.03,1,3,1,262.33,1.0
3009,259,22,1,0.03,1,3,1,262.27,1.0
3010,263,23,1,0.03,1,3,1,262.25,1.0
3011,265,21,1,0.03,1,3,1,262.33,1.0
3012,257,24,1,0.03,1,3,1,262.27,1.0
3013,259,22,1,0.03,1,3,1,262.21,1.0
3014,265,21,1,0.03,1,3,1,262.21,1.0
3015,259,22,1,0.03,1,3,1,262.15,1.0
3016,265,21,1,0.03,1,3,1,262.15,1.0
3017,265,21,1,0.03,1,3,1,262.15,1.0
3018,265,21,1,0.03,1,3,1,262.15,1.0
3019,265,21,1,0.03,1,3,1,262.21,1.0
3020,257,24,1,0.03,1,3,1,262.13,1.0
3021,265,21,1,0.03,1,3,1,262.19,1.0
3022,265,21,1,0.03,1,3,1,262.19,1.0
3023,265,21,1,0.03,1,3,1,262.19,1.0
3024,265,21,1,0.03,1,3,1,262.19,1.0
3025,263,23,1,0.03,1,3,1,262.19,1.0
3026,265,21,1,0.03,1,3,1,262.21,1.0
3027,259,22,1,0.03,1,3,1,262.19,1.0
3028,265,21,1,0.03,1,3,1,262.19,1.0
3029,265,21,1,0.03,1,3,1,262.19,1.0
3030,263,23,1,0.03,1,3,1,262.31,1.0
3031,259,22,1,0.03,1,3,1,262.25,1.0
3032,265,21,1,0.03,1,3,1,262.25,1.0
3033,265,21,1,0.03,1,3,1,262.25,1.0
3034,259,22,1,0.03,1,3,1,262.25,1.0
3035,265,21,1,0.03,1,3,1,262.25,1.0
3036,265,21,1,0.03,1,3,1,262.37,1.0
3037,265,21,1,0.03,1,3,1,262.43,1.0
3038,259,22,1,0.03,1,3,1,262.37,1.0
3039,261,25,1,0.03,1,3,1,262.33,1.0
3040,265,21,1,0.03,1,3,1,262.33,1.0
3041,265,21,1,0.03,1,3,1,262.39,1.0
3042,265,21,1,0.03,1,3,1,262.45,1.0
3043,257,24,1,0.03,1,3,1,262.43,1.0
3044,265,21,1,0.03,1,3,1,262.51,1.0
3045,259,22,1,0.03,1,3,1,262.51,1.0
3046,265,21,1,0.03,1,3,1,262.51,1.0
3047,265,21,1,0.03,1,3,1,262.51,1.0
3048,259,22,1,0.03,1,3,1,262.5,1.0
3049,265,21,1,0.03,1,3,1,262.62,1.0
3050,265,21,1,0.03,1,3,1,262.68,1.0
3051,257,24,1,0.03,1,3,1,262.66,1.0
3052,265,21,1,0.03,1,3,1,262.74,1.0
3053,259,22,1,0.03,1,3,1,262.74,1.0
3054,265,21,1,0.03,1,3,1,262.74,1.0
3055,265,21,1,0.03,1,3,1,262.74,1.0
3056,265,21,1,0.03,1,3,1,262.79,1.0
3057,265,21,1,0.03,1,3,1,262.79,1.0
3058,265,21,1,0.03,1,3,1,262.79,1.0
3059,253,23,1,0.03,1,3,1,262.67,1.0
3060,265,21,1,0.03,1,3,1,262.67,1.0
3061,265,21,1,0.03,1,3,1,262.67,1.0
3062,265,21,1,0.03,1,3,1,262.67,1.0
3063,253,23,1,0.03,1,3,1,262.55,1.0
3064,259,22,1,0.03,1,3,1,262.49,1.0
3065,254,23,1,0.03,1,3,1,262.49,1.0
3066,263,23,1,0.03,1,3,1,262.47,1.0
3067,253,23,1,0.03,1,3,1,262.4,1.0
3068,259,22,1,0.03,1,3,1,262.36,1.0
3069,265,21,1,0.03,1,3,1,262.42,1.0
3070,265,21,1,0.03,1,3,1,262.42,1.0
3071,259,22,1,0.03,1,3,1,262.36,1.0
3072,259,22,1,0.03,1,3,1,262.3,1.0
3073,265,21,1,0.03,1,3,1,262.3,1.0
3074,259,22,1,0.03,1,3,1,262.24,1.0
3075,259,22,1,0.03,1,3,1,262.18,1.0
3076,265,21,1,0.03,1,3,1,262.23,1.0
3077,265,21,1,0.03,1,3,1,262.35,1.0
3078,265,21,1,0.03,1,3,1,262.35,1.0
3079,265,21,1,0.03,1,3,1,262.41,1.0
3080,259,22,1,0.03,1,3,1,262.41,1.0
3081,265,21,1,0.03,1,3,1,262.43,1.0
3082,265,21,1,0.03,1,3,1,262.57,1.0
3083,265,21,1,0.03,1,3,1,262.57,1.0
3084,265,21,1,0.03,1,3,1,262.57,1.0
3085,265,21,1,0.03,1,3,1,262.63,1.0
3086,265,21,1,0.03,1,3,1,262.63,1.0
3087,265,21,1,0.03,1,3,1,262.65,1.0
3088,265,21,1,0.03,1,3,1,262.65,1.0
3089,247,24,1,0.03,1,3,1,262.49,1.0
3090,263,23,1,0.03,1,3,1,262.47,1.0
3091,265,21,1,0.03,1,3,1,262.47,1.0
3092,259,22,1,0.03,1,3,1,262.41,1.0
3093,265,21,1,0.03,1,3,1,262.41,1.0
3094,265,21,1,0.03,1,3,1,262.47,1.0
3095,265,21,1,0.03,1,3,1,262.47,1.0
3096,265,21,1,0.03,1,3,1,262.49,1.0
3097,265,21,1,0.03,1,3,1,262.49,1.0
3098,265,21,1,0.03,1,3,1,262.55,1.0
3099,259,22,1,0.03,1,3,1,262.55,1.0
3100,265,21,1,0.03,1,3,1,262.61,1.0
3101,259,22,1,0.03,1,3,1,262.55,1.0
3102,265,21,1,0.03,1,3,1,262.55,1.0
3103,265,21,1,0.03,1,3,1,262.61,1.0
3104,265,21,1,0.03,1,3,1,262.61,1.0
3105,259,22,1,0.03,1,3,1,262.55,1.0
3106,265,21,1,0.03,1,3,1,262.55,1.0
3107,253,23,1,0.03,1,3,1,262.51,1.0
3108,261,25,1,0.03,1,3,1,262.47,1.0
3109,255,26,1,0.03,1,3,1,262.43,1.0
3110,263,23,1,0.03,1,3,1,262.43,1.0
3111,259,22,1,0.03,1,3,1,262.37,1.0
3112,265,21,1,0.03,1,3,1,262.45,1.0
3113,265,21,1,0.03,1,3,1,262.51,1.0
3114,253,23,1,0.03,1,3,1,262.39,1.0
3115,265,21,1,0.03,1,3,1,262.45,1.0
3116,259,22,1,0.03,1,3,1,262.39,1.0
3117,265,21,1,0.03,1,3,1,262.39,1.0
3118,253,23,1,0.03,1,3,1,262.27,1.0
3119,265,21,1,0.03,1,3,1,262.27,1.0
3120,265,21,1,0.03,1,3,1,262.35,1.0
3121,265,21,1,0.03,1,3,1,262.35,1.0
3122,265,21,1,0.03,1,3,1,262.35,1.0
3123,265,21,1,0.03,1,3,1,262.35,1.0
3124,259,22,1,0.03,1,3,1,262.29,1.0
3125,253,23,1,0.03,1,3,1,262.19,1.0
3126,265,21,1,0.03,1,3,1,262.19,1.0
3127,253,23,1,0.03,1,3,1,262.13,1.0
3128,265,21,1,0.03,1,3,1,262.13,1.0
3129,265,21,1,0.03,1,3,1,262.13,1.0
3130,265,21,1,0.03,1,3,1,262.15,1.0
3131,254,23,1,0.03,1,3,1,262.1,1.0
3132,265,21,1,0.03,1,3,1,262.1,1.0
3133,257,24,1,0.03,1,3,1,262.02,1.0
3134,265,21,1,0.03,1,3,1,262.08,1.0
3135,265,21,1,0.03,1,3,1,262.08,1.0
3136,265,21,1,0.03,1,3,1,262.08,1.0
3137,265,21,1,0.03,1,3,1,262.08,1.0
3138,258,24,1,0.03,1,3,1,262.07,1.0
3139,254,23,1,0.03,1,3,1,262.0,1.0
3140,265,21,1,0.03,1,3,1,262.0,1.0
3141,265,21,1,0.03,1,3,1,262.0,1.0
3142,265,21,1,0.03,1,3,1,262.0,1.0
3143,265,21,1,0.03,1,3,1,262.08,1.0
3144,265,21,1,0.03,1,3,1,262.08,1.0
3145,247,24,1,0.03,1,3,1,261.96,1.0
3146,265,21,1,0.03,1,3,1,261.96,1.0
3147,259,22,1,0.03,1,3,1,261.9,1.0
3148,265,21,1,0.03,1,3,1,261.96,1.0
3149,265,21,1,0.03,1,3,1,261.96,1.0
3150,265,21,1,0.03,1,3,1,261.96,1.0
3151,265,21,1,0.03,1,3,1,262.04,1.0
3152,265,21,1,0.03,1,3,1,262.04,1.0
3153,259,22,1,0.03,1,3,1,262.04,1.0
3154,265,21,1,0.03,1,3,1,262.04,1.0
3155,265,21,1,0.03,1,3,1,262.04,1.0
3156,265,21,1,0.03,1,3,1,262.04,1.0
3157,265,21,1,0.03,1,3,1,262.04,1.0
3158,265,21,1,0.03,1,3,1,262.04,1.0
3159,253,23,1,0.03,1,3,1,262.04,1.0
3160,265,21,1,0.03,1,3,1,262.04,1.0
3161,265,21,1,0.03,1,3,1,262.04,1.0
3162,263,23,1,0.03,1,3,1,262.02,1.0
3163,259,22,1,0.03,1,3,1,262.08,1.0
3164,265,21,1,0.03,1,3,1,262.14,1.0
3165,265,21,1,0.03,1,3,1,262.25,1.0
3166,265,21,1,0.03,1,3,1,262.27,1.0
3167,263,23,1,0.03,1,3,1,262.37,1.0
3168,265,21,1,0.03,1,3,1,262.43,1.0
3169,265,21,1,0.03,1,3,1,262.43,1.0
3170,265,21,1,0.03,1,3,1,262.43,1.0
3171,265,21,1,0.03,1,3,1,262.49,1.0
3172,265,21,1,0.03,1,3,1,262.55,1.0
3173,263,23,1,0.03,1,3,1,262.53,1.0
3174,265,21,1,0.03,1,3,1,262.59,1.0
3175,265,21,1,0.03,1,3,1,262.65,1.0
3176,265,21,1,0.03,1,3,1,262.65,1.0
3177,265,21,1,0.03,1,3,1,262.65,1.0
3178,265,21,1,0.03,1,3,1,262.65,1.0
3179,259,22,1,0.03,1,3,1,262.59,1.0
3180,260,22,1,0.03,1,3,1,262.6,1.0
3181,259,22,1,0.03,1,3,1,262.54,1.0
3182,265,21,1,0.03,1,3,1,262.54,1.0
3183,265,21,1,0.03,1,3,1,262.54,1.0
3184,257,24,1,0.03,1,3,1,262.46,1.0
3185,259,22,1,0.03,1,3,1,262.4,1.0
3186,265,21,1,0.03,1,3,1,262.4,1.0
3187,265,21,1,0.03,1,3,1,262.4,1.0
3188,257,24,1,0.03,1,3,1,262.32,1.0
3189,259,22,1,0.03,1,3,1,262.44,1.0
3190,265,21,1,0.03,1,3,1,262.46,1.0
3191,259,22,1,0.03,1,3,1,262.4,1.0
3192,259,22,1,0.03,1,3,1,262.4,1.0
3193,265,21,1,0.03,1,3,1,262.4,1.0
3194,259,22,1,0.03,1,3,1,262.34,1.0
3195,263,23,1,0.03,1,3,1,262.32,1.0
3196,265,21,1,0.03,1,3,1,262.32,1.0
3197,265,21,1,0.03,1,3,1,262.32,1.0
3198,265,21,1,0.03,1,3,1,262.32,1.0
3199,265,21,1,0.03,1,3,1,262.38,1.0
3200,265,21,1,0.03,1,3,1,262.38,1.0
3201,265,21,1,0.03,1,3,1,262.44,1.0
3202,265,21,1,0.03,1,3,1,262.44,1.0
3203,265,21,1,0.03,1,3,1,262.44,1.0
3204,259,22,1,0.03,1,3,1,262.38,1.0
3205,265,21,1,0.03,1,3,1,262.44,1.0
3206,265,21,1,0.03,1,3,1,262.44,1.0
3207,259,22,1,0.03,1,3,1,262.5,1.0
3208,265,21,1,0.03,1,3,1,262.54,1.0
3209,265,21,1,0.03,1,3,1,262.64,1.0
3210,263,23,1,0.03,1,3,1,262.64,1.0
3211,265,21,1,0.03,1,3,1,262.7,1.0
3212,257,24,1,0.03,1,3,1,262.62,1.0
3213,265,21,1,0.03,1,3,1,262.62,1.0
3214,265,21,1,0.03,1,3,1,262.74,1.0
3215,253,23,1,0.03,1,3,1,262.62,1.0
3216,265,21,1,0.03,1,3,1,262.68,1.0
3217,265,21,1,0.03,1,3,1,262.68,1.0
3218,265,21,1,0.03,1,3,1,262.8,1.0
3219,265,21,1,0.03,1,3,1,262.8,1.0
3220,265,21,1,0.03,1,3,1,262.8,1.0
3221,260,22,1,0.03,1,3,1,262.75,1.0
3222,265,21,1,0.03,1,3,1,262.75,1.0
3223,265,21,1,0.03,1,3,1,262.75,1.0
3224,265,21,1,0.03,1,3,1,262.81,1.0
3225,265,21,1,0.03,1,3,1,262.93,1.0
3226,259,22,1,0.03,1,3,1,262.87,1.0
3227,265,21,1,0.03,1,3,1,262.99,1.0
3228,263,23,1,0.03,1,3,1,262.97,1.0
3229,265,21,1,0.03,1,3,1,262.97,1.0
3230,259,22,1,0.03,1,3,1,262.91,1.0
3231,265,21,1,0.03,1,3,1,263.02,1.0
3232,265,21,1,0.03,1,3,1,263.02,1.0
3233,265,21,1,0.03,1,3,1,263.1,1.0
3234,260,22,1,0.03,1,3,1,263.05,1.0
3235,265,21,1,0.03,1,3,1,263.05,1.0
3236,259,22,1,0.03,1,3,1,262.99,1.0
3237,263,23,1,0.03,1,3,1,262.97,1.0
3238,254,23,1,0.03,1,3,1,262.93,1.0
3239,257,24,1,0.03,1,3,1,262.96,1.0
3240,265,21,1,0.03,1,3,1,262.96,1.0
3241,263,23,1,0.03,1,3,1,262.94,1.0
3242,259,22,1,0.03,1,3,1,262.88,1.0
3243,259,22,1,0.03,1,3,1,262.82,1.0
3244,259,22,1,0.03,1,3,1,262.76,1.0
3245,265,21,1,0.03,1,3,1,262.94,1.0
3246,259,22,1,0.03,1,3,1,262.88,1.0
3247,265,21,1,0.03,1,3,1,262.94,1.0
3248,265,21,1,0.03,1,3,1,262.94,1.0
3249,265,21,1,0.03,1,3,1,262.94,1.0
3250,265,21,1,0.03,1,3,1,262.94,1.0
3251,265,21,1,0.03,1,3,1,262.94,1.0
3252,259,22,1,0.03,1,3,1,262.88,1.0
3253,265,21,1,0.03,1,3,1,262.94,1.0
3254,265,21,1,0.03,1,3,1,262.94,1.0
3255,253,23,1,0.03,1,3,1,262.82,1.0
3256,265,21,1,0.03,1,3,1,262.82,1.0
3257,265,21,1,0.03,1,3,1,262.82,1.0
3258,265,21,1,0.03,1,3,1,262.82,1.0
3259,259,22,1,0.03,1,3,1,262.88,1.0
3260,265,21,1,0.03,1,3,1,262.88,1.0
3261,265,21,1,0.03,1,3,1,262.88,1.0
3262,265,21,1,0.03,1,3,1,262.9,1.0
3263,259,22,1,0.03,1,3,1,262.9,1.0
3264,265,21,1,0.03,1,3,1,262.9,1.0
3265,257,24,1,0.03,1,3,1,262.82,1.0
3266,265,21,1,0.03,1,3,1,262.82,1.0
3267,259,22,1,0.03,1,3,1,262.78,1.0
3268,265,21,1,0.03,1,3,1,262.78,1.0
3269,265,21,1,0.03,1,3,1,262.78,1.0
3270,265,21,1,0.03,1,3,1,262.78,1.0
3271,248,24,1,0.03,1,3,1,262.61,1.0
3272,265,21,1,0.03,1,3,1,262.61,1.0
3273,265,21,1,0.03,1,3,1,262.63,1.0
3274,265,21,1,0.03,1,3,1,262.63,1.0
3275,265,21,1,0.03,1,3,1,262.63,1.0
3276,265,21,1,0.03,1,3,1,262.63,1.0
3277,265,21,1,0.03,1,3,1,262.63,1.0
3278,259,22,1,0.03,1,3,1,262.57,1.0
3279,259,22,1,0.03,1,3,1,262.57,1.0
3280,265,21,1,0.03,1,3,1,262.62,1.0
3281,263,23,1,0.03,1,3,1,262.66,1.0
3282,265,21,1,0.03,1,3,1,262.66,1.0
3283,265,21,1,0.03,1,3,1,262.66,1.0
3284,265,21,1,0.03,1,3,1,262.74,1.0
3285,263,23,1,0.03,1,3,1,262.78,1.0
3286,259,22,1,0.03,1,3,1,262.72,1.0
3287,265,21,1,0.03,1,3,1,262.72,1.0
3288,265,21,1,0.03,1,3,1,262.8,1.0
3289,265,21,1,0.03,1,3,1,262.86,1.0
3290,259,22,1,0.03,1,3,1,262.8,1.0
3291,259,22,1,0.03,1,3,1,262.8,1.0
3292,265,21,1,0.03,1,3,1,262.86,1.0
3293,265,21,1,0.03,1,3,1,262.86,1.0
3294,265,21,1,0.03,1,3,1,262.92,1.0
3295,259,22,1,0.03,1,3,1,262.88,1.0
3296,265,21,1,0.03,1,3,1,262.88,1.0
3297,253,23,1,0.03,1,3,1,262.76,1.0
3298,265,21,1,0.03,1,3,1,262.76,1.0
3299,263,23,1,0.03,1,3,1,262.74,1.0
3300,265,21,1,0.03,1,3,1,262.74,1.0
3301,265,21,1,0.03,1,3,1,262.74,1.0
3302,265,21,1,0.03,1,3,1,262.74,1.0
3303,265,21,1,0.03,1,3,1,262.74,1.0
3304,265,21,1,0.03,1,3,1,262.8,1.0
3305,265,21,1,0.03,1,3,1,262.8,1.0
3306,259,22,1,0.03,1,3,1,262.74,1.0
3307,265,21,1,0.03,1,3,1,262.8,1.0
3308,259,22,1,0.03,1,3,1,262.74,1.0
3309,265,21,1,0.03,1,3,1,262.74,1.0
3310,265,21,1,0.03,1,3,1,262.76,1.0
3311,265,21,1,0.03,1,3,1,262.76,1.0
3312,265,21,1,0.03,1,3,1,262.84,1.0
3313,263,23,1,0.03,1,3,1,262.82,1.0
3314,263,23,1,0.03,1,3,1,262.8,1.0
3315,259,22,1,0.03,1,3,1,262.86,1.0
3316,265,21,1,0.03,1,3,1,262.86,1.0
3317,265,21,1,0.03,1,3,1,262.86,1.0
3318,265,21,1,0.03,1,3,1,262.86,1.0
3319,265,21,1,0.03,1,3,1,262.86,1.0
3320,253,23,1,0.03,1,3,1,262.74,1.0
3321,257,24,1,0.03,1,3,1,262.71,1.0
3322,265,21,1,0.03,1,3,1,262.71,1.0
3323,265,21,1,0.03,1,3,1,262.71,1.0
3324,265,21,1,0.03,1,3,1,262.71,1.0
3325,254,23,1,0.03,1,3,1,262.6,1.0
3326,263,23,1,0.03,1,3,1,262.64,1.0
3327,263,23,1,0.03,1,3,1,262.62,1.0
3328,265,21,1,0.03,1,3,1,262.64,1.0
3329,257,24,1,0.03,1,3,1,262.56,1.0
3330,265,21,1,0.03,1,3,1,262.62,1.0
3331,257,24,1,0.03,1,3,1,262.54,1.0
3332,265,21,1,0.03,1,3,1,262.54,1.0
3333,265,21,1,0.03,1,3,1,262.54,1.0
3334,253,23,1,0.03,1,3,1,262.47,1.0
3335,260,22,1,0.03,1,3,1,262.42,1.0
3336,259,22,1,0.03,1,3,1,262.42,1.0
3337,259,22,1,0.03,1,3,1,262.38,1.0
3338,259,22,1,0.03,1,3,1,262.43,1.0
3339,265,21,1,0.03,1,3,1,262.51,1.0
3340,259,22,1,0.03,1,3,1,262.45,1.0
3341,265,21,1,0.03,1,3,1,262.47,1.0
3342,265,21,1,0.03,1,3,1,262.53,1.0
3343,259,22,1,0.03,1,3,1,262.53,1.0
3344,257,24,1,0.03,1,3,1,262.51,1.0
3345,265,21,1,0.03,1,3,1,262.51,1.0
3346,259,22,1,0.03,1,3,1,262.51,1.0
3347,265,21,1,0.03,1,3,1,262.51,1.0
3348,259,22,1,0.03,1,3,1,262.45,1.0
3349,259,22,1,0.03,1,3,1,262.39,1.0
3350,265,21,1,0.03,1,3,1,262.39,1.0
3351,265,21,1,0.03,1,3,1,262.39,1.0
3352,259,22,1,0.03,1,3,1,262.39,1.0
3353,265,21,1,0.03,1,3,1,262.39,1.0
3354,263,23,1,0.03,1,3,1,262.37,1.0
3355,265,21,1,0.03,1,3,1,262.49,1.0
3356,246,26,1,0.03,1,3,1,262.3,1.0
3357,257,24,1,0.03,1,3,1,262.22,1.0
3358,253,23,1,0.03,1,3,1,262.1,1.0
3359,247,24,1,0.03,1,3,1,261.98,1.0
3360,259,22,1,0.03,1,3,1,261.92,1.0
3361,259,22,1,0.03,1,3,1,261.86,1.0
3362,265,21,1,0.03,1,3,1,261.86,1.0
3363,259,22,1,0.03,1,3,1,261.86,1.0
3364,265,21,1,0.03,1,3,1,261.86,1.0
3365,265,21,1,0.03,1,3,1,261.94,1.0
3366,265,21,1,0.03,1,3,1,261.94,1.0
3367,265,21,1,0.03,1,3,1,262.0,1.0
3368,259,22,1,0.03,1,3,1,261.94,1.0
3369,265,21,1,0.03,1,3,1,261.94,1.0
3370,265,21,1,0.03,1,3,1,261.94,1.0
3371,265,21,1,0.03,1,3,1,262.11,1.0
3372,253,23,1,0.03,1,3,1,261.99,1.0
3373,263,23,1,0.03,1,3,1,261.97,1.0
3374,265,21,1,0.03,1,3,1,261.97,1.0
3375,265,21,1,0.03,1,3,1,261.97,1.0
3376,259,22,1,0.03,1,3,1,261.91,1.0
3377,265,21,1,0.03,1,3,1,261.91,1.0
3378,257,24,1,0.03,1,3,1,261.89,1.0
3379,265,21,1,0.03,1,3,1,261.95,1.0
3380,257,24,1,0.03,1,3,1,261.87,1.0
3381,265,21,1,0.03,1,3,1,261.89,1.0
3382,265,21,1,0.03,1,3,1,261.89,1.0
3383,265,21,1,0.03,1,3,1,261.89,1.0
3384,265,21,1,0.03,1,3,1,261.89,1.0
3385,265,21,1,0.03,1,3,1,261.91,1.0
3386,265,21,1,0.03,1,3,1,261.97,1.0
3387,265,21,1,0.03,1,3,1,261.97,1.0
3388,265,21,1,0.03,1,3,1,261.97,1.0
3389,259,22,1,0.03,1,3,1,261.91,1.0
3390,259,22,1,0.03,1,3,1,261.91,1.0
3391,265,21,1,0.03,1,3,1,261.97,1.0
3392,265,21,1,0.03,1,3,1,261.97,1.0
3393,259,22,1,0.03,1,3,1,261.91,1.0
3394,253,23,1,0.03,1,3,1,261.79,1.0
3395,265,21,1,0.03,1,3,1,261.85,1.0
3396,265,21,1,0.03,1,3,1,261.85,1.0
3397,265,21,1,0.03,1,3,1,261.97,1.0
3398,265,21,1,0.03,1,3,1,261.97,1.0
3399,265,21,1,0.03,1,3,1,261.99,1.0
3400,260,22,1,0.03,1,3,1,261.94,1.0
3401,259,22,1,0.03,1,3,1,261.88,1.0
3402,265,21,1,0.03,1,3,1,261.88,1.0
3403,263,23,1,0.03,1,3,1,261.86,1.0
3404,265,21,1,0.03,1,3,1,261.86,1.0
3405,257,24,1,0.03,1,3,1,261.78,1.0
3406,265,21,1,0.03,1,3,1,261.84,1.0
3407,265,21,1,0.03,1,3,1,261.84,1.0
3408,265,21,1,0.03,1,3,1,261.9,1.0
3409,265,21,1,0.03,1,3,1,261.9,1.0
3410,263,23,1,0.03,1,3,1,261.88,1.0
3411,259,22,1,0.03,1,3,1,261.82,1.0
3412,265,21,1,0.03,1,3,1,261.82,1.0
3413,265,21,1,0.03,1,3,1,261.84,1.0
3414,259,22,1,0.03,1,3,1,261.8,1.0
3415,259,22,1,0.03,1,3,1,261.8,1.0
3416,259,22,1,0.03,1,3,1,261.74,1.0
3417,265,21,1,0.03,1,3,1,261.74,1.0
3418,253,23,1,0.03,1,3,1,261.62,1.0
3419,263,23,1,0.03,1,3,1,261.6,1.0
3420,251,25,1,0.03,1,3,1,261.58,1.0
3421,265,21,1,0.03,1,3,1,261.66,1.0
3422,265,21,1,0.03,1,3,1,261.66,1.0
3423,257,24,1,0.03,1,3,1,261.58,1.0
3424,259,22,1,0.03,1,3,1,261.52,1.0
3425,265,21,1,0.03,1,3,1,261.63,1.0
3426,265,21,1,0.03,1,3,1,261.65,1.0
3427,265,21,1,0.03,1,3,1,261.67,1.0
3428,265,21,1,0.03,1,3,1,261.67,1.0
3429,263,23,1,0.03,1,3,1,261.73,1.0
3430,265,21,1,0.03,1,3,1,261.73,1.0
3431,265,21,1,0.03,1,3,1,261.81,1.0
3432,265,21,1,0.03,1,3,1,261.81,1.0
3433,259,22,1,0.03,1,3,1,261.75,1.0
3434,265,21,1,0.03,1,3,1,261.87,1.0
3435,259,22,1,0.03,1,3,1,261.86,1.0
3436,265,21,1,0.03,1,3,1,261.92,1.0
3437,265,21,1,0.03,1,3,1,261.98,1.0
3438,265,21,1,0.03,1,3,1,262.04,1.0
3439,265,21,1,0.03,1,3,1,262.04,1.0
3440,265,21,1,0.03,1,3,1,262.1,1.0
3441,253,23,1,0.03,1,3,1,261.98,1.0
3442,265,21,1,0.03,1,3,1,261.98,1.0
3443,261,25,1,0.03,1,3,1,262.0,1.0
3444,263,23,1,0.03,1,3,1,262.06,1.0
3445,265,21,1,0.03,1,3,1,262.06,1.0
3446,265,21,1,0.03,1,3,1,262.12,1.0
3447,263,23,1,0.03,1,3,1,262.1,1.0
3448,259,22,1,0.03,1,3,1,262.1,1.0
3449,263,23,1,0.03,1,3,1,262.14,1.0
3450,265,21,1,0.03,1,3,1,262.14,1.0
3451,259,22,1,0.03,1,3,1,262.08,1.0
3452,257,24,1,0.03,1,3,1,262.06,1.0
3453,253,23,1,0.03,1,3,1,261.94,1.0
3454,265,21,1,0.03,1,3,1,261.96,1.0
3455,265,21,1,0.03,1,3,1,261.96,1.0
3456,265,21,1,0.03,1,3,1,262.15,1.0
3457,265,21,1,0.03,1,3,1,262.23,1.0
3458,259,22,1,0.03,1,3,1,262.29,1.0
3459,265,21,1,0.03,1,3,1,262.47,1.0
3460,265,21,1,0.03,1,3,1,262.53,1.0
3461,263,23,1,0.03,1,3,1,262.57,1.0
3462,265,21,1,0.03,1,3,1,262.57,1.0
3463,265,21,1,0.03,1,3,1,262.63,1.0
3464,253,23,1,0.03,1,3,1,262.51,1.0
3465,265,21,1,0.03,1,3,1,262.51,1.0
3466,265,21,1,0.03,1,3,1,262.51,1.0
3467,255,26,1,0.03,1,3,1,262.41,1.0
3468,260,22,1,0.03,1,3,1,262.42,1.0
3469,265,21,1,0.03,1,3,1,262.42,1.0
3470,263,23,1,0.03,1,3,1,262.4,1.0
3471,265,21,1,0.03,1,3,1,262.4,1.0
3472,265,21,1,0.03,1,3,1,262.52,1.0
3473,253,23,1,0.03,1,3,1,262.42,1.0
3474,261,25,1,0.03,1,3,1,262.38,1.0
3475,265,21,1,0.03,1,3,1,262.38,1.0
3476,265,21,1,0.03,1,3,1,262.44,1.0
3477,265,21,1,0.03,1,3,1,262.44,1.0
3478,265,21,1,0.03,1,3,1,262.52,1.0
3479,257,24,1,0.03,1,3,1,262.44,1.0
3480,259,22,1,0.03,1,3,1,262.46,1.0
3481,259,22,1,0.03,1,3,1,262.4,1.0
3482,265,21,1,0.03,1,3,1,262.4,1.0
3483,259,22,1,0.03,1,3,1,262.34,1.0
3484,265,21,1,0.03,1,3,1,262.34,1.0
3485,263,23,1,0.03,1,3,1,262.32,1.0
3486,248,24,1,0.03,1,3,1,262.15,1.0
3487,265,21,1,0.03,1,3,1,262.15,1.0
3488,265,21,1,0.03,1,3,1,262.15,1.0
3489,259,22,1,0.03,1,3,1,262.15,1.0
3490,265,21,1,0.03,1,3,1,262.21,1.0
3491,263,23,1,0.03,1,3,1,262.19,1.0
3492,265,21,1,0.03,1,3,1,262.19,1.0
3493,263,23,1,0.03,1,3,1,262.23,1.0
3494,259,22,1,0.03,1,3,1,262.29,1.0
3495,265,21,1,0.03,1,3,1,262.29,1.0
3496,265,21,1,0.03,1,3,1,262.29,1.0
3497,265,21,1,0.03,1,3,1,262.29,1.0
3498,265,21,1,0.03,1,3,1,262.29,1.0
3499,259,22,1,0.03,1,3,1,262.23,1.0
3500,263,23,1,0.03,1,3,1,262.26,1.0
3501,265,21,1,0.03,1,3,1,262.32,1.0
3502,265,21,1,0.03,1,3,1,262.32,1.0
3503,259,22,1,0.03,1,3,1,262.28,1.0
3504,259,22,1,0.03,1,3,1,262.22,1.0
3505,259,22,1,0.03,1,3,1,262.24,1.0
3506,259,22,1,0.03,1,3,1,262.18,1.0
3507,265,21,1,0.03,1,3,1,262.18,1.0
3508,265,21,1,0.03,1,3,1,262.18,1.0
3509,265,21,1,0.03,1,3,1,262.18,1.0
3510,259,22,1,0.03,1,3,1,262.14,1.0
3511,265,21,1,0.03,1,3,1,262.2,1.0
3512,253,23,1,0.03,1,3,1,262.08,1.0
3513,265,21,1,0.03,1,3,1,262.08,1.0
3514,265,21,1,0.03,1,3,1,262.14,1.0
3515,263,23,1,0.03,1,3,1,262.18,1.0
3516,259,22,1,0.03,1,3,1,262.18,1.0
3517,259,22,1,0.03,1,3,1,262.12,1.0
3518,257,24,1,0.03,1,3,1,262.16,1.0
