episode,stage,stage_name,rows,cols,wall_density,num_puzzles,level_seed,total_reward,steps,success,rolling_success,collected_key,solved_puzzles,opened_door,epsilon,loss
3064,1,stage_1_small_easy,6,6,0.1133,1,981,-92,108,0,0.01,0,1,0,0.05,0.6203309830140185
3065,1,stage_1_small_easy,6,6,0.1087,1,229,-233,108,0,0.01,0,0,0,0.05,0.639349674737012
3066,1,stage_1_small_easy,6,6,0.1115,1,815,-113,108,0,0.01,0,0,0,0.05,0.5967922114111759
3067,1,stage_1_small_easy,6,6,0.082,1,408,-523,108,0,0.01,0,0,0,0.05,0.5462376482232854
3068,1,stage_1_small_easy,6,6,0.1173,1,332,-118,108,0,0.01,0,0,0,0.05,0.6045514480383308
3069,1,stage_1_small_easy,6,6,0.1175,1,112,-343,108,0,0.01,0,0,0,0.05,0.6001355293448325
3070,1,stage_1_small_easy,6,6,0.0892,1,564,-168,108,0,0.01,0,0,0,0.05,0.6047970540821552
3071,1,stage_1_small_easy,6,6,0.0815,1,158,-198,108,0,0.01,0,0,0,0.05,0.7208796535377149
3072,1,stage_1_small_easy,6,6,0.0989,1,440,-113,108,0,0.01,0,0,0,0.05,0.7213157652704804
3073,1,stage_1_small_easy,6,6,0.1189,1,487,-168,108,0,0.01,0,0,0,0.05,0.6437819600105286
3074,1,stage_1_small_easy,6,6,0.0935,1,475,-167,108,0,0.01,0,1,0,0.05,0.6357785079766203
3075,1,stage_1_small_easy,6,6,0.12,1,346,-118,108,0,0.01,0,0,0,0.05,0.5992249140033016
3076,1,stage_1_small_easy,6,6,0.0835,1,618,-102,108,0,0.01,0,1,0,0.05,0.6409103842797103
3077,1,stage_1_small_easy,6,6,0.1058,1,936,-213,108,0,0.01,0,0,0,0.05,0.6477835915154881
3078,1,stage_1_small_easy,6,6,0.0956,1,41,-308,108,0,0.01,0,0,0,0.05,0.6348027040561041
3079,1,stage_1_small_easy,6,6,0.0896,1,629,-136,108,0,0.01,1,1,0,0.05,0.5893437812725703
3080,1,stage_1_small_easy,6,6,0.1018,1,469,-85,94,1,0.02,1,1,1,0.05,0.6124651191082406
3081,1,stage_1_small_easy,6,6,0.1141,1,196,-128,108,0,0.02,0,0,0,0.05,0.7350485617363894
3082,1,stage_1_small_easy,6,6,0.095,1,64,-292,108,0,0.02,1,0,0,0.05,0.672281694357042
3083,1,stage_1_small_easy,6,6,0.0872,1,8,-112,108,0,0.02,1,0,0,0.05,0.689112379319138
3084,1,stage_1_small_easy,6,6,0.1061,1,155,-327,108,0,0.02,1,0,0,0.05,0.6397219852164939
3085,1,stage_1_small_easy,6,6,0.1127,1,696,-97,108,0,0.02,1,0,0,0.05,0.6496548211133039
3086,1,stage_1_small_easy,6,6,0.1064,1,872,-118,108,0,0.02,0,0,0,0.05,0.5994645263309832
3087,1,stage_1_small_easy,6,6,0.1057,1,696,-628,108,0,0.02,0,0,0,0.05,0.5816823594548084
3088,1,stage_1_small_easy,6,6,0.1107,1,847,-118,108,0,0.02,0,0,0,0.05,0.6328333961191001
3089,1,stage_1_small_easy,6,6,0.0884,1,603,-252,108,0,0.02,1,0,0,0.05,0.5883973729279306
3090,1,stage_1_small_easy,6,6,0.1162,1,902,-86,108,0,0.02,1,1,0,0.05,0.6137711775523645
3091,1,stage_1_small_easy,6,6,0.1189,1,613,-208,108,0,0.02,0,0,0,0.05,0.6942627968059646
3092,1,stage_1_small_easy,6,6,0.0922,1,510,-118,108,0,0.02,0,0,0,0.05,0.6681892399986585
3093,1,stage_1_small_easy,6,6,0.1175,1,236,-148,108,0,0.02,0,0,0,0.05,0.6270943720031668
3094,1,stage_1_small_easy,6,6,0.0854,1,101,-102,108,0,0.02,1,0,0,0.05,0.6177134900181381
3095,1,stage_1_small_easy,6,6,0.1176,1,567,-107,108,0,0.02,0,1,0,0.05,0.6146117915157918
3096,1,stage_1_small_easy,6,6,0.118,1,863,-211,108,0,0.02,1,1,0,0.05,0.5904742355147997
3097,1,stage_1_small_easy,6,6,0.0825,1,589,-113,108,0,0.02,0,0,0,0.05,0.6234705823439138
3098,1,stage_1_small_easy,6,6,0.1152,1,458,-116,108,0,0.02,0,1,0,0.05,0.5924885587559806
3099,1,stage_1_small_easy,6,6,0.1152,1,68,-123,108,0,0.02,0,0,0,0.05,0.6032647863030434
3100,1,stage_1_small_easy,6,6,0.0973,1,481,-153,108,0,0.02,0,0,0,0.05,0.6147898187239965
3101,1,stage_1_small_easy,6,6,0.0916,1,193,-123,108,0,0.02,0,0,0,0.05,0.6982988179833801
3102,1,stage_1_small_easy,6,6,0.112,1,453,-132,108,0,0.02,0,1,0,0.05,0.6443353369832039
3103,1,stage_1_small_easy,6,6,0.0849,1,80,-118,108,0,0.02,0,0,0,0.05,0.6307358082245897
3104,1,stage_1_small_easy,6,6,0.1006,1,631,-268,108,0,0.02,0,0,0,0.05,0.624005371497737
3105,1,stage_1_small_easy,6,6,0.1093,1,993,-113,108,0,0.02,0,0,0,0.05,0.5952453999607651
3106,1,stage_1_small_easy,6,6,0.0904,1,22,-113,108,0,0.02,0,0,0,0.05,0.6077029194544863
3107,1,stage_1_small_easy,6,6,0.0822,1,964,-176,108,0,0.02,1,1,0,0.05,0.6114470395776961
3108,1,stage_1_small_easy,6,6,0.1078,1,347,-102,108,0,0.02,0,1,0,0.05,0.5898050119479498
3109,1,stage_1_small_easy,6,6,0.0961,1,287,-76,108,0,0.02,1,1,0,0.05,0.6311411206369046
3110,1,stage_1_small_easy,6,6,0.0989,1,7,-113,108,0,0.02,0,0,0,0.05,0.5616921895632038
3111,1,stage_1_small_easy,6,6,0.0827,1,929,-147,108,0,0.02,0,1,0,0.05,0.719433233693794
3112,1,stage_1_small_easy,6,6,0.0978,1,531,-128,108,0,0.02,0,0,0,0.05,0.7122033001096161
3113,1,stage_1_small_easy,6,6,0.1156,1,995,-108,108,0,0.02,0,0,0,0.05,0.6533698290586472
3114,1,stage_1_small_easy,6,6,0.1013,1,335,-218,108,0,0.02,0,0,0,0.05,0.6518649456125719
3115,1,stage_1_small_easy,6,6,0.1107,1,369,-237,108,0,0.02,0,1,0,0.05,0.6825731344245098
3116,1,stage_1_small_easy,6,6,0.0848,1,624,-91,108,0,0.02,1,1,0,0.05,0.6608762650026215
3117,1,stage_1_small_easy,6,6,0.0891,1,532,-102,108,0,0.02,1,0,0,0.05,0.5993738604916466
3118,1,stage_1_small_easy,6,6,0.1048,1,104,-207,108,0,0.02,1,0,0,0.05,0.6227993018649243
3119,1,stage_1_small_easy,6,6,0.0843,1,213,-243,108,0,0.02,0,0,0,0.05,0.5957725227431014
3120,1,stage_1_small_easy,6,6,0.1187,1,41,-578,108,0,0.02,0,0,0,0.05,0.6202885177400377
3121,1,stage_1_small_easy,6,6,0.1009,1,124,-308,108,0,0.02,0,0,0,0.05,0.7334953505131934
3122,1,stage_1_small_easy,6,6,0.1089,1,583,-128,108,0,0.02,0,0,0,0.05,0.6583317904560654
3123,1,stage_1_small_easy,6,6,0.08,1,359,-97,108,0,0.02,0,1,0,0.05,0.6354737819896804
3124,1,stage_1_small_easy,6,6,0.1167,1,443,-163,108,0,0.02,0,0,0,0.05,0.6423106472249385
3125,1,stage_1_small_easy,6,6,0.1092,1,115,-222,108,0,0.02,1,0,0,0.05,0.6589963896958916
3126,1,stage_1_small_easy,6,6,0.0928,1,963,-81,108,0,0.02,1,1,0,0.05,0.6178909885110678
3127,1,stage_1_small_easy,6,6,0.0871,1,417,-118,108,0,0.02,0,0,0,0.05,0.6173415658650575
3128,1,stage_1_small_easy,6,6,0.1109,1,888,-151,108,0,0.02,1,1,0,0.05,0.6157082501384947
3129,1,stage_1_small_easy,6,6,0.0951,1,852,-87,108,0,0.02,0,1,0,0.05,0.5983804919653468
3130,1,stage_1_small_easy,6,6,0.0992,1,577,-128,108,0,0.02,0,0,0,0.05,0.5630434773586415
3131,1,stage_1_small_easy,6,6,0.0811,1,26,-87,108,0,0.02,0,1,0,0.05,0.6603600388323819
3132,1,stage_1_small_easy,6,6,0.1046,1,515,-128,108,0,0.02,0,0,0,0.05,0.6368459074033631
3133,1,stage_1_small_easy,6,6,0.0864,1,362,-108,108,0,0.02,0,0,0,0.05,0.5892654243442748
3134,1,stage_1_small_easy,6,6,0.0945,1,831,-92,108,0,0.02,0,1,0,0.05,0.5926742382623531
3135,1,stage_1_small_easy,6,6,0.0884,1,396,-100,108,0,0.02,1,1,0,0.05,0.614229289745843
3136,1,stage_1_small_easy,6,6,0.1177,1,896,-153,108,0,0.02,0,0,0,0.05,0.5659224138491683
3137,1,stage_1_small_easy,6,6,0.0875,1,191,-107,108,0,0.02,0,1,0,0.05,0.5819291339980232
3138,1,stage_1_small_easy,6,6,0.1051,1,454,-128,108,0,0.02,0,0,0,0.05,0.6023958670320334
3139,1,stage_1_small_easy,6,6,0.1163,1,383,-107,108,0,0.02,1,0,0,0.05,0.5775438442274377
3140,1,stage_1_small_easy,6,6,0.1098,1,10,-618,108,0,0.02,0,0,0,0.05,0.5776593743099107
3141,1,stage_1_small_easy,6,6,0.0896,1,766,-303,108,0,0.02,0,0,0,0.05,0.6957092726672137
3142,1,stage_1_small_easy,6,6,0.0801,1,210,-97,108,0,0.02,0,1,0,0.05,0.6651165706140024
3143,1,stage_1_small_easy,6,6,0.1039,1,271,-297,108,0,0.02,0,1,0,0.05,0.6711899541594364
3144,1,stage_1_small_easy,6,6,0.0967,1,89,-92,108,0,0.02,1,0,0,0.05,0.5983571517798636
3145,1,stage_1_small_easy,6,6,0.0936,1,324,-102,108,0,0.02,1,0,0,0.05,0.64567656925431
3146,1,stage_1_small_easy,6,6,0.0824,1,985,-128,108,0,0.02,0,0,0,0.05,0.5602204766538408
3147,1,stage_1_small_easy,6,6,0.1136,1,737,-92,108,0,0.02,0,1,0,0.05,0.5728524589428196
3148,1,stage_1_small_easy,6,6,0.0985,1,552,-90,108,0,0.02,1,1,1,0.05,0.5564175137767086
3149,1,stage_1_small_easy,6,6,0.0938,1,819,-123,108,0,0.02,0,0,0,0.05,0.5646458143989245
3150,1,stage_1_small_easy,6,6,0.1126,1,515,-113,108,0,0.02,0,0,0,0.05,0.5833387394194249
3151,1,stage_1_small_easy,6,6,0.093,1,519,-168,108,0,0.02,0,0,0,0.05,0.6648173395682264
3152,1,stage_1_small_easy,6,6,0.1101,1,22,-122,108,0,0.01,1,0,0,0.05,0.6258927727187121
3153,1,stage_1_small_easy,6,6,0.0986,1,659,-91,108,0,0.01,1,1,0,0.05,0.663288195376043
3154,1,stage_1_small_easy,6,6,0.0841,1,336,-113,108,0,0.01,0,0,0,0.05,0.6553932224158887
3155,1,stage_1_small_easy,6,6,0.0866,1,387,-118,108,0,0.01,0,0,0,0.05,0.5724321424409196
3156,1,stage_1_small_easy,6,6,0.0848,1,554,-122,108,0,0.01,0,1,0,0.05,0.5804138586476997
3157,1,stage_1_small_easy,6,6,0.0806,1,116,-122,108,0,0.01,1,0,0,0.05,0.6352190476048876
3158,1,stage_1_small_easy,6,6,0.1194,1,208,-108,108,0,0.01,0,0,0,0.05,0.5832899880629999
3159,1,stage_1_small_easy,6,6,0.082,1,876,-141,108,0,0.01,1,1,0,0.05,0.6079016639678566
3160,1,stage_1_small_easy,6,6,0.0814,1,479,-318,108,0,0.01,0,0,0,0.05,0.5519786306001522
3161,1,stage_1_small_easy,6,6,0.1142,1,916,-433,108,0,0.01,0,0,0,0.05,0.6987947882325561
3162,1,stage_1_small_easy,6,6,0.0979,1,464,-193,108,0,0.01,0,0,0,0.05,0.6351652774545882
3163,1,stage_1_small_easy,6,6,0.1078,1,784,-102,108,0,0.01,1,0,0,0.05,0.6762302973204188
3164,1,stage_1_small_easy,6,6,0.0831,1,670,-102,108,0,0.01,0,1,0,0.05,0.6162496758279977
3165,1,stage_1_small_easy,6,6,0.0807,1,788,-123,108,0,0.01,0,0,0,0.05,0.5563078886932797
3166,1,stage_1_small_easy,6,6,0.0931,1,537,-123,108,0,0.01,0,0,0,0.05,0.5740212409032716
3167,1,stage_1_small_easy,6,6,0.0975,1,12,-133,108,0,0.01,0,0,0,0.05,0.6142725676850036
3168,1,stage_1_small_easy,6,6,0.0819,1,779,-102,108,0,0.01,0,1,0,0.05,0.59461728428249
3169,1,stage_1_small_easy,6,6,0.1119,1,557,-118,108,0,0.01,0,0,0,0.05,0.5997817099646285
3170,1,stage_1_small_easy,6,6,0.0955,1,305,-123,108,0,0.01,0,0,0,0.05,0.6062264329305401
3171,1,stage_1_small_easy,6,6,0.1002,1,976,-118,108,0,0.01,0,0,0,0.05,0.7402391535816369
3172,1,stage_1_small_easy,6,6,0.1025,1,58,-222,108,0,0.01,1,0,0,0.05,0.6125337807116685
3173,1,stage_1_small_easy,6,6,0.1014,1,350,-92,108,0,0.01,1,0,0,0.05,0.6490299227061095
3174,1,stage_1_small_easy,6,6,0.1086,1,683,-247,108,0,0.01,0,1,0,0.05,0.6650316500001483
3175,1,stage_1_small_easy,6,6,0.1064,1,328,-71,108,0,0.01,1,1,0,0.05,0.5841273770288185
3176,1,stage_1_small_easy,6,6,0.0829,1,459,-153,108,0,0.01,0,0,0,0.05,0.6091834152186358
3177,1,stage_1_small_easy,6,6,0.0955,1,767,-123,108,0,0.01,0,0,0,0.05,0.610075555741787
3178,1,stage_1_small_easy,6,6,0.0974,1,709,-173,108,0,0.01,0,0,0,0.05,0.5508788250110768
3179,1,stage_1_small_easy,6,6,0.1046,1,419,-163,108,0,0.01,0,0,0,0.05,0.5460841628136458
3180,1,stage_1_small_easy,6,6,0.0981,1,690,-97,108,0,0.0,1,0,0,0.05,0.5697452185882462
3181,1,stage_1_small_easy,6,6,0.1131,1,126,-307,108,0,0.0,1,0,0,0.05,0.6708077882175092
3182,1,stage_1_small_easy,6,6,0.0992,1,926,-112,108,0,0.0,1,0,0,0.05,0.6742631864768488
3183,1,stage_1_small_easy,6,6,0.1185,1,820,-118,108,0,0.0,0,0,0,0.05,0.6173540284788167
3184,1,stage_1_small_easy,6,6,0.0979,1,128,-123,108,0,0.0,0,0,0,0.05,0.6222434132187454
3185,1,stage_1_small_easy,6,6,0.1072,1,470,-113,108,0,0.0,0,0,0,0.05,0.5962269096462814
3186,1,stage_1_small_easy,6,6,0.1087,1,64,-123,108,0,0.0,0,0,0,0.05,0.62582638197475
3187,1,stage_1_small_easy,6,6,0.0956,1,312,-148,108,0,0.0,0,0,0,0.05,0.5762410782001637
3188,1,stage_1_small_easy,6,6,0.0912,1,573,-123,108,0,0.0,0,0,0,0.05,0.5635958385688288
3189,1,stage_1_small_easy,6,6,0.0991,1,841,-113,108,0,0.0,0,0,0,0.05,0.5531747079005948
3190,1,stage_1_small_easy,6,6,0.1026,1,54,-107,108,0,0.0,1,0,0,0.05,0.5947981118052094
3191,1,stage_1_small_easy,6,6,0.1003,1,842,-122,108,0,0.0,0,1,0,0.05,0.6448907294759044
3192,1,stage_1_small_easy,6,6,0.1079,1,48,-187,108,0,0.0,0,1,0,0.05,0.6243748046733715
3193,1,stage_1_small_easy,6,6,0.103,1,972,-108,108,0,0.0,0,0,0,0.05,0.6102634309618561
3194,1,stage_1_small_easy,6,6,0.1069,1,248,-207,108,0,0.0,1,0,0,0.05,0.5995412253671222
3195,1,stage_1_small_easy,6,6,0.1012,1,23,-107,108,0,0.0,0,1,0,0.05,0.605086278308321
3196,1,stage_1_small_easy,6,6,0.1156,1,414,-293,108,0,0.0,0,0,0,0.05,0.6137746067510711
3197,1,stage_1_small_easy,6,6,0.1059,1,633,-206,108,0,0.0,1,1,0,0.05,0.6112061520969426
3198,1,stage_1_small_easy,6,6,0.1008,1,22,-96,108,0,0.0,1,1,0,0.05,0.6003495222992368
3199,1,stage_1_small_easy,6,6,0.089,1,311,-87,108,0,0.0,0,1,0,0.05,0.5765317725362601
3200,1,stage_1_small_easy,6,6,0.102,1,657,-133,108,0,0.0,0,0,0,0.05,0.5616387694522187
3201,1,stage_1_small_easy,6,6,0.1088,1,388,-123,108,0,0.0,0,0,0,0.05,0.6827453653569575
3202,1,stage_1_small_easy,6,6,0.0907,1,752,-567,108,0,0.0,1,0,0,0.05,0.6410572269448528
3203,1,stage_1_small_easy,6,6,0.0911,1,923,-203,108,0,0.0,0,0,0,0.05,0.6347721191468062
3204,1,stage_1_small_easy,6,6,0.1036,1,457,-116,108,0,0.0,1,1,0,0.05,0.5825091100953244
3205,1,stage_1_small_easy,6,6,0.1129,1,783,-113,108,0,0.0,0,0,0,0.05,0.6097024527412874
3206,1,stage_1_small_easy,6,6,0.0949,1,184,-123,108,0,0.0,0,0,0,0.05,0.6135505760709444
3207,1,stage_1_small_easy,6,6,0.1159,1,545,-272,108,0,0.0,1,0,0,0.05,0.5579921677708626
3208,1,stage_1_small_easy,6,6,0.0872,1,505,-123,108,0,0.0,0,0,0,0.05,0.5745758397711648
3209,1,stage_1_small_easy,6,6,0.1063,1,847,-428,108,0,0.0,0,0,0,0.05,0.5733906298323914
3210,1,stage_1_small_easy,6,6,0.1,1,356,-206,108,0,0.0,0,1,0,0.05,0.5788247135502321
3211,1,stage_1_small_easy,6,6,0.0962,1,867,-231,108,0,0.0,1,1,0,0.05,0.6483147853502521
3212,1,stage_1_small_easy,6,6,0.1096,1,103,-303,108,0,0.0,0,0,0,0.05,0.661492050797851
3213,1,stage_1_small_easy,6,6,0.1014,1,751,-97,108,0,0.0,1,0,0,0.05,0.6074229953465639
3214,1,stage_1_small_easy,6,6,0.1187,1,310,-387,108,0,0.0,0,1,0,0.05,0.6230238013797336
3215,1,stage_1_small_easy,6,6,0.1177,1,161,-203,108,0,0.0,0,0,0,0.05,0.587142237358623
3216,1,stage_1_small_easy,6,6,0.1127,1,805,-111,108,0,0.0,1,1,0,0.05,0.6188224981780406
3217,1,stage_1_small_easy,6,6,0.0812,1,754,-267,108,0,0.0,0,1,0,0.05,0.6076541507133731
3218,1,stage_1_small_easy,6,6,0.1175,1,748,-202,108,0,0.0,0,1,0,0.05,0.5853510103015988
3219,1,stage_1_small_easy,6,6,0.1004,1,12,-398,108,0,0.0,0,0,0,0.05,0.6130903865452166
3220,1,stage_1_small_easy,6,6,0.0824,1,795,-118,108,0,0.0,0,0,0,0.05,0.5658446525533994
3221,1,stage_1_small_easy,6,6,0.0876,1,377,-238,108,0,0.0,0,0,0,0.05,0.6722621335475533
3222,1,stage_1_small_easy,6,6,0.1157,1,12,-118,108,0,0.0,0,0,0,0.05,0.6536817603089191
3223,1,stage_1_small_easy,6,6,0.1069,1,967,-362,108,0,0.0,0,1,0,0.05,0.6504768053138698
3224,1,stage_1_small_easy,6,6,0.0866,1,751,-118,108,0,0.0,0,0,0,0.05,0.5958235189318657
3225,1,stage_1_small_easy,6,6,0.1182,1,844,-118,108,0,0.0,0,0,0,0.05,0.5831713302543869
3226,1,stage_1_small_easy,6,6,0.0829,1,228,-192,108,0,0.0,1,0,0,0.05,0.5830666425603407
3227,1,stage_1_small_easy,6,6,0.1167,1,761,-107,108,0,0.0,0,1,0,0.05,0.6188713910954969
3228,1,stage_1_small_easy,6,6,0.1097,1,401,-131,108,0,0.0,1,1,0,0.05,0.6222234660828555
3229,1,stage_1_small_easy,6,6,0.1023,1,436,-177,108,0,0.0,1,0,0,0.05,0.5720434602763917
3230,1,stage_1_small_easy,6,6,0.0903,1,442,-148,108,0,0.0,0,0,0,0.05,0.5842655615674125
3231,1,stage_1_small_easy,6,6,0.0814,1,724,-253,108,0,0.0,0,0,0,0.05,0.6707546630943263
3232,1,stage_1_small_easy,6,6,0.0835,1,637,-238,108,0,0.0,0,0,0,0.05,0.62184463110235
3233,1,stage_1_small_easy,6,6,0.114,1,578,-398,108,0,0.0,0,0,0,0.05,0.6310782760933593
3234,1,stage_1_small_easy,6,6,0.0958,1,910,-86,108,0,0.0,1,1,0,0.05,0.6324205878708098
3235,1,stage_1_small_easy,6,6,0.0909,1,581,-92,108,0,0.0,0,1,0,0.05,0.5907286706346052
3236,1,stage_1_small_easy,6,6,0.0821,1,31,-87,108,0,0.0,0,1,0,0.05,0.5931124604410596
3237,1,stage_1_small_easy,6,6,0.1176,1,402,-478,108,0,0.0,0,0,0,0.05,0.5966284233662817
3238,1,stage_1_small_easy,6,6,0.1083,1,298,-118,108,0,0.0,0,0,0,0.05,0.6215873429620707
3239,1,stage_1_small_easy,6,6,0.0918,1,511,-128,108,0,0.0,0,0,0,0.05,0.5804692901394986
3240,1,stage_1_small_easy,6,6,0.0846,1,647,-338,108,0,0.0,0,0,0,0.05,0.5484838935512083
3241,1,stage_1_small_easy,6,6,0.1131,1,56,-107,108,0,0.0,0,1,0,0.05,0.6685196188864885
3242,1,stage_1_small_easy,6,6,0.0922,1,288,-223,108,0,0.0,0,0,0,0.05,0.6755956218198493
3243,1,stage_1_small_easy,6,6,0.1192,1,174,-107,108,0,0.0,1,0,0,0.05,0.670330822467804
3244,1,stage_1_small_easy,6,6,0.0869,1,388,-118,108,0,0.0,0,0,0,0.05,0.6299540119038688
3245,1,stage_1_small_easy,6,6,0.1083,1,284,-118,108,0,0.0,0,0,0,0.05,0.6056294317046801
3246,1,stage_1_small_easy,6,6,0.0886,1,714,-318,108,0,0.0,0,0,0,0.05,0.5696201788054572
3247,1,stage_1_small_easy,6,6,0.0917,1,821,-273,108,0,0.0,0,0,0,0.05,0.5723435611084655
3248,1,stage_1_small_easy,6,6,0.0869,1,761,-155,108,0,0.0,1,1,0,0.05,0.6044056241710981
3249,1,stage_1_small_easy,6,6,0.1002,1,12,-166,108,0,0.0,1,1,0,0.05,0.5887238631645838
3250,1,stage_1_small_easy,6,6,0.0853,1,407,-118,108,0,0.0,0,0,0,0.05,0.5609654637950438
3251,1,stage_1_small_easy,6,6,0.087,1,328,-97,108,0,0.0,1,0,0,0.05,0.6695278085492276
3252,1,stage_1_small_easy,6,6,0.0883,1,990,-287,108,0,0.0,0,1,0,0.05,0.699899325216258
3253,1,stage_1_small_easy,6,6,0.0866,1,544,-398,108,0,0.0,0,0,0,0.05,0.611910251279672
3254,1,stage_1_small_easy,6,6,0.1109,1,733,-312,108,0,0.0,1,0,0,0.05,0.5814342940295184
3255,1,stage_1_small_easy,6,6,0.1108,1,455,-102,108,0,0.0,1,0,0,0.05,0.647275451708723
3256,1,stage_1_small_easy,6,6,0.0954,1,338,-113,108,0,0.0,0,0,0,0.05,0.5931394011886032
3257,1,stage_1_small_easy,6,6,0.114,1,392,-162,108,0,0.0,0,1,0,0.05,0.5944618792445572
3258,1,stage_1_small_easy,6,6,0.1104,1,562,-113,108,0,0.0,0,0,0,0.05,0.6008657868261691
3259,1,stage_1_small_easy,6,6,0.1145,1,3,-187,108,0,0.0,0,1,0,0.05,0.6143649427427186
3260,1,stage_1_small_easy,6,6,0.0836,1,36,-257,108,0,0.0,1,0,0,0.05,0.5576462632528058
3261,1,stage_1_small_easy,6,6,0.1076,1,724,-86,108,0,0.0,1,1,0,0.05,0.6819855388667848
3262,1,stage_1_small_easy,6,6,0.0956,1,276,-173,108,0,0.0,0,0,0,0.05,0.6707016342767963
3263,1,stage_1_small_easy,6,6,0.1051,1,774,-153,108,0,0.0,0,0,0,0.05,0.6491037317448192
3264,1,stage_1_small_easy,6,6,0.0953,1,35,-128,108,0,0.0,0,0,0,0.05,0.613081135959537
3265,1,stage_1_small_easy,6,6,0.1154,1,30,-258,108,0,0.0,0,0,0,0.05,0.6166294057060171
3266,1,stage_1_small_easy,6,6,0.0913,1,361,-157,108,0,0.0,1,0,0,0.05,0.5776297648747762
3267,1,stage_1_small_easy,6,6,0.111,1,100,-92,108,0,0.0,0,1,0,0.05,0.5554381642076704
3268,1,stage_1_small_easy,6,6,0.0886,1,97,-86,108,0,0.0,1,1,0,0.05,0.5773924171096749
3269,1,stage_1_small_easy,6,6,0.116,1,918,-222,108,0,0.0,0,1,0,0.05,0.5962444957759645
3270,1,stage_1_small_easy,6,6,0.0842,1,352,-308,108,0,0.0,0,0,0,0.05,0.6159961024920145
3271,1,stage_1_small_easy,6,6,0.1058,1,398,-118,108,0,0.0,0,0,0,0.05,0.6750724889613964
3272,1,stage_1_small_easy,6,6,0.1049,1,244,-97,108,0,0.0,0,1,0,0.05,0.6070791201459037
3273,1,stage_1_small_easy,6,6,0.0947,1,207,-193,108,0,0.0,0,0,0,0.05,0.6167132755120596
3274,1,stage_1_small_easy,6,6,0.0856,1,649,-467,108,0,0.0,0,1,0,0.05,0.6230436737338702
3275,1,stage_1_small_easy,6,6,0.0963,1,37,-332,108,0,0.0,1,0,0,0.05,0.6648236979488973
3276,1,stage_1_small_easy,6,6,0.0874,1,745,-133,108,0,0.0,0,0,0,0.05,0.5914489008762218
3277,1,stage_1_small_easy,6,6,0.1076,1,407,-92,108,0,0.0,0,1,0,0.05,0.5465186403857337
3278,1,stage_1_small_easy,6,6,0.1141,1,915,-197,108,0,0.0,0,1,0,0.05,0.65890724129147
3279,1,stage_1_small_easy,6,6,0.0917,1,24,-86,108,0,0.0,1,1,0,0.05,0.560070873134666
3280,1,stage_1_small_easy,6,6,0.116,1,959,-398,108,0,0.0,0,0,0,0.05,0.589050515934273
3281,1,stage_1_small_easy,6,6,0.11,1,780,-228,108,0,0.0,0,0,0,0.05,0.6870641010227027
3282,1,stage_1_small_easy,6,6,0.0839,1,887,-91,108,0,0.0,1,1,0,0.05,0.6079043028531251
3283,1,stage_1_small_easy,6,6,0.0869,1,515,-123,108,0,0.0,0,0,0,0.05,0.590165167219109
3284,1,stage_1_small_easy,6,6,0.1106,1,756,-133,108,0,0.0,0,0,0,0.05,0.5664426579519555
3285,1,stage_1_small_easy,6,6,0.0803,1,849,-107,108,0,0.0,0,1,0,0.05,0.5998706254694197
3286,1,stage_1_small_easy,6,6,0.1068,1,136,-223,108,0,0.0,0,0,0,0.05,0.5948353478754008
3287,1,stage_1_small_easy,6,6,0.0821,1,409,-553,108,0,0.0,0,0,0,0.05,0.6329803464037401
3288,1,stage_1_small_easy,6,6,0.1012,1,184,-123,108,0,0.0,0,0,0,0.05,0.6313848776949776
3289,1,stage_1_small_easy,6,6,0.098,1,982,-207,108,0,0.0,1,0,0,0.05,0.5840689230848242
3290,1,stage_1_small_easy,6,6,0.1175,1,490,-147,108,0,0.0,1,0,0,0.05,0.6069869995117188
3291,1,stage_1_small_easy,6,6,0.0907,1,903,-418,108,0,0.0,0,0,0,0.05,0.6405501285636866
3292,1,stage_1_small_easy,6,6,0.0943,1,319,-318,108,0,0.0,0,0,0,0.05,0.6306431657738156
3293,1,stage_1_small_easy,6,6,0.0992,1,72,-112,108,0,0.0,1,0,0,0.05,0.577082855006059
3294,1,stage_1_small_easy,6,6,0.0873,1,220,-123,108,0,0.0,0,0,0,0.05,0.6738120667912342
3295,1,stage_1_small_easy,6,6,0.091,1,396,-76,108,0,0.0,1,1,0,0.05,0.5821647793054581
3296,1,stage_1_small_easy,6,6,0.0939,1,486,-213,108,0,0.0,0,0,0,0.05,0.5906971726152632
3297,1,stage_1_small_easy,6,6,0.091,1,994,-92,108,0,0.0,0,1,0,0.05,0.5697376570767827
3298,1,stage_1_small_easy,6,6,0.1195,1,223,-132,108,0,0.0,0,1,0,0.05,0.5503703452370785
3299,1,stage_1_small_easy,6,6,0.119,1,477,-81,108,0,0.0,1,1,0,0.05,0.580373848202052
3300,1,stage_1_small_easy,6,6,0.12,1,706,-113,108,0,0.0,0,0,0,0.05,0.5744049397331698
3301,1,stage_1_small_easy,6,6,0.1112,1,281,-81,108,0,0.0,1,1,0,0.05,0.6872197466867941
3302,1,stage_1_small_easy,6,6,0.0856,1,762,-148,108,0,0.0,0,0,0,0.05,0.5991118097746814
3303,1,stage_1_small_easy,6,6,0.0857,1,90,-138,108,0,0.0,0,0,0,0.05,0.6123286361495653
