episode,level_id,level_name,total_reward,steps,success,epsilon,loss,collected_key,solved_puzzles,opened_door,moving_avg_reward,moving_success_rate
5058,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.62,1.0
5059,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,247.56,1.0
5060,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,247.6,1.0
5061,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.62,1.0
5062,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,247.09,1.0
5063,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.09,1.0
5064,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,247.25,1.0
5065,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,247.72,1.0
5066,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.78,1.0
5067,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,247.88,1.0
5068,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,248.35,1.0
5069,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.88,1.0
5070,2,Advanced Puzzle Room,245,31,1,0.03,0,1,3,1,247.72,1.0
5071,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.25,1.0
5072,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,246.82,1.0
5073,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,246.35,1.0
5074,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.37,1.0
5075,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.94,1.0
5076,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,245.92,1.0
5077,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,245.92,1.0
5078,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.96,1.0
5079,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.53,1.0
5080,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.59,1.0
5081,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.22,1.0
5082,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,245.59,1.0
5083,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.06,1.0
5084,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,246.0,1.0
5085,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,245.53,1.0
5086,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,245.51,1.0
5087,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.98,1.0
5088,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.94,1.0
5089,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.9,1.0
5090,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,245.8,1.0
5091,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,245.78,1.0
5092,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.78,1.0
5093,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.78,1.0
5094,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.25,1.0
5095,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.25,1.0
5096,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.84,1.0
5097,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.9,1.0
5098,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,246.41,1.0
5099,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,246.78,1.0
5100,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,246.72,1.0
5101,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.15,1.0
5102,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,246.62,1.0
5103,0,Classic Escape Room,251,25,1,0.03,0,1,3,1,246.48,1.0
5104,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,246.46,1.0
5105,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,245.97,1.0
5106,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.4,1.0
5107,0,Classic Escape Room,257,24,1,0.03,0,1,3,1,246.32,1.0
5108,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,245.83,1.0
5109,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.26,1.0
5110,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.28,1.0
5111,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.75,1.0
5112,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.34,1.0
5113,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.87,1.0
5114,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,245.34,1.0
5115,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.38,1.0
5116,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,245.75,1.0
5117,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.75,1.0
5118,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.03,1.0
5119,1,Alternative Maze Room,254,28,1,0.03,0,1,3,1,246.39,1.0
5120,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.02,1.0
5121,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.02,1.0
5122,2,Advanced Puzzle Room,251,30,1,0.03,0,1,3,1,246.0,1.0
5123,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.47,1.0
5124,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.47,1.0
5125,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.53,1.0
5126,1,Alternative Maze Room,257,29,1,0.03,0,1,3,1,246.49,1.0
5127,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,246.55,1.0
5128,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,246.0,1.0
5129,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,245.9,1.0
5130,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,245.41,1.0
5131,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,244.88,1.0
5132,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.78,1.0
5133,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,244.31,1.0
5134,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.33,1.0
5135,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.33,1.0
5136,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,244.33,1.0
5137,1,Alternative Maze Room,253,28,1,0.03,0,1,3,1,244.68,1.0
5138,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,244.68,1.0
5139,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.21,1.0
5140,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,245.66,1.0
5141,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,245.19,1.0
5142,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.89,1.0
5143,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.32,1.0
5144,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.91,1.0
5145,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.48,1.0
5146,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.95,1.0
5147,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,245.36,1.0
5148,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.42,1.0
5149,2,Advanced Puzzle Room,245,31,1,0.03,0,1,3,1,245.32,1.0
5150,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.32,1.0
5151,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,245.73,1.0
5152,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.3,1.0
5153,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.47,1.0
5154,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.59,1.0
5155,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.65,1.0
5156,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,245.16,1.0
5157,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.22,1.0
5158,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.26,1.0
5159,1,Alternative Maze Room,244,28,1,0.03,0,1,3,1,245.11,1.0
5160,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.17,1.0
5161,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.6,1.0
5162,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.09,1.0
5163,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.13,1.0
5164,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.15,1.0
5165,0,Classic Escape Room,257,24,1,0.03,0,1,3,1,246.07,1.0
5166,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,245.95,1.0
5167,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,245.85,1.0
5168,1,Alternative Maze Room,253,28,1,0.03,0,1,3,1,245.73,1.0
5169,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.2,1.0
5170,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.4,1.0
5171,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.4,1.0
5172,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.89,1.0
5173,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,247.42,1.0
5174,1,Alternative Maze Room,243,28,1,0.03,0,1,3,1,247.24,1.0
5175,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,247.61,1.0
5176,2,Advanced Puzzle Room,211,30,1,0.03,0,1,3,1,247.56,1.0
5177,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.19,1.0
5178,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,247.19,1.0
5179,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,247.56,1.0
5180,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.13,1.0
5181,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,247.58,1.0
5182,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.21,1.0
5183,0,Classic Escape Room,253,23,1,0.03,0,1,3,1,247.09,1.0
5184,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,246.6,1.0
5185,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,247.07,1.0
5186,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.66,1.0
5187,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.66,1.0
5188,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.66,1.0
5189,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.23,1.0
5190,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.33,1.0
5191,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.39,1.0
5192,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.82,1.0
5193,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.82,1.0
5194,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.35,1.0
5195,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.31,1.0
5196,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.74,1.0
5197,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.27,1.0
5198,0,Classic Escape Room,251,25,1,0.03,0,1,3,1,246.15,1.0
5199,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,246.15,1.0
5200,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,246.15,1.0
5201,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.19,1.0
5202,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,246.19,1.0
5203,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.86,1.0
5204,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,245.39,1.0
5205,2,Advanced Puzzle Room,214,31,1,0.03,0,1,3,1,245.41,1.0
5206,2,Advanced Puzzle Room,207,29,1,0.03,0,1,3,1,244.87,1.0
5207,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.48,1.0
5208,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.97,1.0
5209,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.01,1.0
5210,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,244.56,1.0
5211,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,244.01,1.0
5212,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,243.93,1.0
5213,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,244.34,1.0
5214,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.77,1.0
5215,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.77,1.0
5216,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.83,1.0
5217,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,244.77,1.0
5218,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,244.71,1.0
5219,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.72,1.0
5220,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.15,1.0
5221,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.15,1.0
5222,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.82,1.0
5223,2,Advanced Puzzle Room,200,30,1,0.03,0,1,3,1,244.17,1.0
5224,2,Advanced Puzzle Room,208,32,1,0.03,0,1,3,1,243.64,1.0
5225,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.6,1.0
5226,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.64,1.0
5227,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,243.68,1.0
5228,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.23,1.0
5229,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.33,1.0
5230,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,244.86,1.0
5231,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,244.88,1.0
5232,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.51,1.0
5233,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.0,1.0
5234,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.57,1.0
5235,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.51,1.0
5236,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.57,1.0
5237,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.22,1.0
5238,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.28,1.0
5239,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,244.22,1.0
5240,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.24,1.0
5241,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.67,1.0
5242,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,245.04,1.0
5243,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.04,1.0
5244,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.04,1.0
5245,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.04,1.0
5246,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.04,1.0
5247,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.1,1.0
5248,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,244.57,1.0
5249,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,244.18,1.0
5250,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.14,1.0
5251,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,244.14,1.0
5252,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.57,1.0
5253,2,Advanced Puzzle Room,200,30,1,0.03,0,1,3,1,243.92,1.0
5254,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,243.9,1.0
5255,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.94,1.0
5256,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,244.41,1.0
5257,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,244.35,1.0
5258,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,244.29,1.0
5259,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.4,1.0
5260,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,243.87,1.0
5261,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,243.38,1.0
5262,0,Classic Escape Room,257,24,1,0.03,0,1,3,1,243.34,1.0
5263,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,243.32,1.0
5264,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.32,1.0
5265,0,Classic Escape Room,247,24,1,0.03,0,1,3,1,243.22,1.0
5266,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,243.34,1.0
5267,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.4,1.0
5268,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.48,1.0
5269,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,242.99,1.0
5270,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.89,1.0
5271,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.32,1.0
5272,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.36,1.0
5273,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,242.83,1.0
5274,1,Alternative Maze Room,256,26,1,0.03,0,1,3,1,242.96,1.0
5275,1,Alternative Maze Room,249,27,1,0.03,0,1,3,1,242.9,1.0
5276,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.44,1.0
5277,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.87,1.0
5278,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.87,1.0
5279,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.97,1.0
5280,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,243.89,1.0
5281,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.87,1.0
5282,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.34,1.0
5283,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.42,1.0
5284,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.97,1.0
5285,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.99,1.0
5286,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.46,1.0
5287,0,Classic Escape Room,261,25,1,0.03,0,1,3,1,245.42,1.0
5288,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,245.36,1.0
5289,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.83,1.0
5290,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.36,1.0
5291,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.89,1.0
5292,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.46,1.0
5293,2,Advanced Puzzle Room,211,30,1,0.03,0,1,3,1,243.96,1.0
5294,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,244.41,1.0
5295,1,Alternative Maze Room,253,28,1,0.03,0,1,3,1,244.33,1.0
5296,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.37,1.0
5297,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.8,1.0
5298,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.9,1.0
5299,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.53,1.0
5300,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,244.04,1.0
5301,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.04,1.0
5302,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.1,1.0
5303,1,Alternative Maze Room,249,27,1,0.03,0,1,3,1,244.41,1.0
5304,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.86,1.0
5305,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.37,1.0
5306,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.95,1.0
5307,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.38,1.0
5308,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.38,1.0
5309,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.38,1.0
5310,1,Alternative Maze Room,253,28,1,0.03,0,1,3,1,246.75,1.0
5311,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,247.24,1.0
5312,0,Classic Escape Room,253,23,1,0.03,0,1,3,1,247.67,1.0
5313,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,247.2,1.0
5314,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,247.28,1.0
5315,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,246.73,1.0
5316,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,246.75,1.0
5317,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,247.22,1.0
5318,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,247.18,1.0
5319,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,246.75,1.0
5320,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,246.24,1.0
5321,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.28,1.0
5322,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,246.22,1.0
5323,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,246.77,1.0
5324,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,247.24,1.0
5325,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.24,1.0
5326,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.24,1.0
5327,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,247.26,1.0
5328,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.22,1.0
5329,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.75,1.0
5330,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,246.75,1.0
5331,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,247.28,1.0
5332,1,Alternative Maze Room,253,28,1,0.03,0,1,3,1,247.63,1.0
5333,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,247.18,1.0
5334,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,247.65,1.0
5335,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.28,1.0
5336,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,246.79,1.0
5337,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,247.26,1.0
5338,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,247.2,1.0
5339,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,247.16,1.0
5340,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,247.06,1.0
5341,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,246.67,1.0
5342,2,Advanced Puzzle Room,214,31,1,0.03,0,1,3,1,246.26,1.0
5343,1,Alternative Maze Room,249,27,1,0.03,0,1,3,1,246.14,1.0
5344,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.14,1.0
5345,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.61,1.0
5346,1,Alternative Maze Room,257,29,1,0.03,0,1,3,1,246.53,1.0
5347,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,246.51,1.0
5348,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.0,1.0
5349,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,247.49,1.0
5350,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,247.53,1.0
5351,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,247.1,1.0
5352,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,247.04,1.0
5353,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.65,1.0
5354,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,247.69,1.0
5355,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.22,1.0
5356,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,247.28,1.0
5357,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,246.79,1.0
5358,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.81,1.0
5359,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.44,1.0
5360,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,246.48,1.0
5361,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.54,1.0
5362,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.62,1.0
5363,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,246.11,1.0
5364,0,Classic Escape Room,258,24,1,0.03,0,1,3,1,246.08,1.0
5365,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,246.16,1.0
5366,1,Alternative Maze Room,249,27,1,0.03,0,1,3,1,246.47,1.0
5367,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,246.02,1.0
5368,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.59,1.0
5369,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.04,1.0
5370,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.14,1.0
5371,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.14,1.0
5372,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,246.08,1.0
5373,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,246.55,1.0
5374,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,246.11,1.0
5375,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,245.78,1.0
5376,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.78,1.0
5377,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.82,1.0
5378,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.78,1.0
5379,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.78,1.0
5380,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.29,1.0
5381,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.33,1.0
5382,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,245.8,1.0
5383,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.8,1.0
5384,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,245.25,1.0
5385,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.82,1.0
5386,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.35,1.0
5387,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,243.86,1.0
5388,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,243.86,1.0
5389,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,243.39,1.0
5390,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,243.27,1.0
5391,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.74,1.0
5392,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.11,1.0
5393,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.18,1.0
